Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Customer Segment,Device Used,Delivery Delay (Days),Customer Satisfaction Comment
7261,27,F,Laptop,Clothing,1421,Germany,m,Black,Summer,4.9,Inactive,Express,FALSE,PROMO10,36,Transfer,Medium,,Tablet,7,Good
7262,44,M,Phone,Electronics,128,UK,M,Green,,3.0,,,FALSE,SALE20,22,,,Returning,Desktop,7,
7263,48,F,Laptop,Accessories,1099,Germany,XL,red,,4.0,No,Express,,PROMO10,41,Transfer,Medium,Returning,Desktop,9,Good
7264,58,F,Laptop,Electronics,1725,,,red,Summer,4.9,,Express,Yes,PROMO10,26,Crypto,Low,Churn Risk,,1,Excellent
7265,68,F,Shoes ,Clothing,398,UK,m,Blue,,4.1,Inactive,Same Day,Yes,,39,Card,High,,Mobile,6,Late delivery
7266,30,Female,Phone,Accessories,708,UK,XL,Red,Winter,4.3,Active,Same Day,FALSE,,8,Card,Very High,,Desktop,7,Bad
7267,17,Female,shirt,Accessories,1453,Nigeria,XL,Black,Autumn,1.2,Inactive,Express,Yes,SALE20,23,card,Very High,Returning,,12,Will buy again
7268,67,Female,Phone,,913,Germany,XXL,red,Winter,1.8,,Express,FALSE,NONE,34,Crypto,Medium,Returning,,1,Good
7269,54,Female,Shoes ,,916,UK,m,Green,Harmattan,3.7,No,Same Day,TRUE,PROMO10,36,,Low,VIP,,6,Will buy again
7270,68,Other,Bag,Clothing,998,UK,L,Black,Harmattan,4.6,Active,Same Day,TRUE,,2,card,High,New,Mobile,7,
7271,59,F,Headset,Clothing,332,Canada,,Green,Summer,1.3,Yes,Pickup,No,PROMO10,32,Transfer,Very High,Returning,,0,Good
7272,69,Other,Shoes,Electronics,1088,USA,L,Blue,Harmattan,4.2,Inactive,Pickup,FALSE,WELCOME,21,Card,Low,Returning,Desktop,13,Good
7273,33,M,Phone,Accessories,1571,USA,,,Spring,1.7,Active,Pickup,No,NONE,39,card,Very High,,Mobile,7,Bad
7274,18,,Shirt,Clothing,571,China,m,Black,Summer,2.8,No,Pickup,No,,11,Cash,Very High,Churn Risk,Desktop,14,Late delivery
7275,22,Male,Shoes ,,992,UK,XL,,Spring,4.4,No,Express,,NONE,22,card,,Churn Risk,,0,Will buy again
7276,58,Other,Watch,Electronics,459,Canada,,red,Harmattan,1.7,,Same Day,FALSE,NONE,26,Transfer,Very High,Returning,,8,Will buy again
7277,33,Female,Phone,Gadgets,678,USA,XL,Black,Winter,3.6,Yes,,Yes,NONE,18,Cash,Medium,VIP,Tablet,3,Good
7278,59,Female,Bag,,741,Germany,XL,,Summer,4.3,,Same Day,TRUE,SALE20,12,,,,Desktop,7,Will buy again
7279,53,M,Shoes,Clothing,1160,,L,,Winter,3.5,Inactive,Pickup,Yes,PROMO10,33,card,Low,Churn Risk,Desktop,-2,Bad
7280,52,F,,,1979,,XXL,Red,Summer,1.1,No,,Yes,WELCOME,3,card,Very High,VIP,Tablet,2,Will buy again
7281,48,Male,,,106,China,m,Black,Winter,3.6,Active,,FALSE,SALE20,7,Card,Low,,,6,Excellent
7282,59,Other,,Accessories,1886,,XL,Red,Autumn,1.7,Inactive,Standard,FALSE,NONE,3,card,Very High,Returning,mobile,-1,
7283,46,F,,Gadgets,1990,,XL,Black,Summer,1.7,No,Standard,No,WELCOME,22,card,High,Returning,Mobile,13,Good
7284,26,F,Shoes ,Clothing,1764,,XXL,Black,Summer,2.6,Yes,Express,,PROMO10,47,Cash,High,VIP,Desktop,5,
7285,19,,Phone,Fashion,1259,USA,m,Red,Spring,4.1,Inactive,Pickup,Yes,NONE,30,,High,,Tablet,14,Bad
7286,33,,shirt,Accessories,1902,UK,,,Autumn,1.4,No,Standard,Yes,WELCOME,34,Card,Medium,New,,4,Late delivery
7287,19,Other,Headset,,575,Canada,m,Red,Winter,2.9,Active,Pickup,No,NONE,43,,Very High,Returning,Mobile,3,
7288,64,Other,Shoes,Accessories,813,Nigeria,,red,Autumn,4.6,Inactive,Express,TRUE,SALE20,27,Card,Very High,VIP,Mobile,14,
7289,49,Other,Shoes,Electronics,1990,France,,Red,Winter,2.9,,Pickup,No,,47,,High,VIP,Mobile,-1,Bad
7290,44,Other,Headset,Fashion,1246,USA,XXL,Blue,Summer,2.2,Inactive,Express,FALSE,SALE20,47,Crypto,Low,New,Tablet,5,Good
7291,39,Female,Headset,Clothing,947,Canada,XL,,Spring,2.1,Inactive,,FALSE,NONE,26,card,Medium,,mobile,9,Bad
7292,37,F,shirt,Fashion,1311,Germany,m,Green,Winter,5.0,Inactive,Standard,TRUE,,39,card,,New,,-2,Excellent
7293,17,F,Shirt,,1619,Canada,M,red,Summer,1.4,,Express,,,39,,High,Returning,mobile,9,Will buy again
7294,59,Female,Headset,Clothing,1689,France,,White,Harmattan,2.6,No,Pickup,No,,7,Crypto,Medium,Returning,Tablet,5,Excellent
7295,21,F,Shirt,Electronics,372,France,XXL,Green,Harmattan,4.0,No,Express,,,7,Card,High,,Tablet,3,Excellent
7296,57,Other,,,95,,XXL,Green,Harmattan,2.2,No,Same Day,No,PROMO10,3,Transfer,Very High,New,,6,Excellent
7297,40,Male,,,1766,,L,Green,Summer,4.4,No,Pickup,No,NONE,19,Crypto,Very High,Churn Risk,Desktop,13,Late delivery
7298,36,,Shirt,Gadgets,1397,Nigeria,S,red,Summer,3.5,Inactive,,No,SALE20,12,,Very High,Returning,Mobile,3,Will buy again
7299,31,,Phone,Fashion,143,China,XL,Blue,Winter,2.8,Active,Standard,FALSE,PROMO10,45,Transfer,Very High,,Tablet,8,Late delivery
7300,46,F,shirt,Accessories,1371,Germany,S,red,Spring,4.7,Inactive,Standard,,,48,,Very High,New,mobile,8,Will buy again
7301,29,Male,shirt,Clothing,118,Nigeria,S,,Winter,2.5,No,Standard,FALSE,WELCOME,15,card,Very High,Churn Risk,mobile,12,Will buy again
7302,54,,,Fashion,26,Germany,XL,Green,Autumn,4.9,No,Pickup,Yes,WELCOME,15,,Low,,Desktop,1,Bad
7303,43,Male,Shoes,Clothing,1051,France,L,,Summer,1.3,,Same Day,,,7,card,High,Churn Risk,,3,
7304,47,Female,Headset,Fashion,1093,India,XXL,red,Summer,1.2,Inactive,Pickup,Yes,SALE20,23,card,Low,VIP,,4,Late delivery
7305,43,M,,Accessories,1599,UK,L,,,1.3,No,Same Day,Yes,PROMO10,0,Crypto,High,Returning,,-1,Bad
7306,66,F,,Clothing,464,,L,Blue,,1.3,Inactive,Standard,No,SALE20,33,,Very High,Returning,mobile,4,Good
7307,64,Female,Bag,Clothing,1629,UK,,,Spring,1.9,Yes,Same Day,Yes,NONE,36,Cash,Very High,VIP,Tablet,2,Will buy again
7308,24,Female,,Gadgets,1738,Nigeria,XL,White,Winter,2.6,Yes,Same Day,TRUE,PROMO10,4,Transfer,Very High,New,mobile,5,Will buy again
7309,60,Male,,Electronics,118,UK,M,White,Winter,4.2,Active,Express,,,47,Transfer,Medium,Churn Risk,,14,Late delivery
7310,37,F,Shoes,Fashion,1909,India,,Red,,2.6,Active,,FALSE,PROMO10,8,Card,Very High,New,,-1,
7311,47,Female,Shirt,Accessories,1525,Nigeria,m,Green,Summer,1.5,Active,Express,FALSE,PROMO10,41,,Very High,VIP,,13,Late delivery
7312,20,Other,Watch,Gadgets,1510,Canada,m,Green,Harmattan,1.1,Yes,Same Day,FALSE,PROMO10,12,Crypto,,,Desktop,1,Will buy again
7313,38,Female,,Gadgets,544,India,m,Red,Winter,3.2,,,FALSE,SALE20,48,card,Medium,,Tablet,0,
7314,20,Other,Shirt,Electronics,925,UK,,Blue,Autumn,1.9,Inactive,,No,SALE20,14,Crypto,Medium,New,Mobile,5,Bad
7315,57,M,Shirt,Accessories,1750,India,XXL,Green,Harmattan,2.4,Active,Standard,Yes,,19,Cash,Very High,Churn Risk,mobile,13,Excellent
7316,68,Other,Laptop,,1267,Canada,m,,Harmattan,2.0,Inactive,Same Day,Yes,SALE20,26,Cash,Medium,New,,3,Will buy again
7317,47,Other,Bag,Fashion,261,India,m,Green,,2.6,No,Same Day,Yes,NONE,25,Transfer,Low,New,,4,Late delivery
7318,25,Male,Shoes ,Clothing,1956,,XXL,,Winter,4.9,No,Pickup,FALSE,SALE20,48,card,Very High,,,7,Late delivery
7319,54,Female,Shoes ,Electronics,1313,Germany,XL,,Harmattan,4.9,Active,Express,No,,0,card,Low,,Tablet,-1,Will buy again
7320,30,M,Watch,Clothing,1432,UK,m,red,Autumn,3.9,Yes,Same Day,Yes,WELCOME,27,Crypto,,Returning,Desktop,10,
7321,22,Female,Laptop,Gadgets,1074,Nigeria,M,red,Winter,1.9,Inactive,Pickup,Yes,NONE,28,Card,Very High,,Tablet,4,
7322,44,Other,Headset,Clothing,1873,UK,M,,Spring,4.4,No,Express,FALSE,,6,Transfer,Very High,New,mobile,5,Good
7323,62,,shirt,Fashion,1725,Canada,,White,Winter,1.0,No,Same Day,,,3,card,Low,,Desktop,-1,
7324,18,Other,Shirt,,656,USA,m,Blue,Summer,3.1,,,TRUE,WELCOME,46,Transfer,,,Mobile,11,
7325,34,Female,Watch,Fashion,460,Canada,S,Blue,Spring,4.5,Inactive,Standard,Yes,SALE20,44,Transfer,High,VIP,Tablet,4,Will buy again
7326,25,M,Headset,,683,Germany,S,White,Winter,2.7,,,FALSE,PROMO10,24,Cash,,,mobile,10,Bad
7327,43,,Shoes,Clothing,396,China,m,Blue,,2.0,Inactive,Pickup,Yes,WELCOME,35,Cash,Low,Returning,Tablet,6,Late delivery
7328,44,M,Watch,Clothing,470,Germany,L,red,Harmattan,3.5,Active,Pickup,Yes,SALE20,22,Card,Low,Churn Risk,Mobile,12,Will buy again
7329,30,Male,Shoes ,Electronics,1241,USA,m,Red,Summer,4.3,Active,Same Day,,WELCOME,10,card,High,Churn Risk,Tablet,13,Excellent
7330,50,Other,Headset,,416,Nigeria,XXL,Green,Summer,3.7,No,Pickup,FALSE,NONE,39,card,,Returning,Tablet,-2,Good
7331,21,Other,Shirt,Fashion,1187,,XXL,,Spring,2.0,Inactive,,Yes,SALE20,24,card,,VIP,Tablet,7,Will buy again
7332,27,Male,Shirt,Clothing,915,Canada,XXL,,Autumn,1.5,No,Same Day,FALSE,NONE,32,,Low,New,Mobile,-2,Excellent
7333,62,Female,Laptop,Accessories,1984,,L,Black,,2.1,Active,Express,TRUE,,1,Cash,Low,VIP,Tablet,12,Good
7334,53,Other,Phone,Electronics,555,,m,red,Summer,1.6,Inactive,Same Day,FALSE,,2,card,Medium,VIP,Desktop,11,Good
7335,28,Female,Phone,Electronics,997,Nigeria,m,Red,,4.8,Active,Pickup,TRUE,WELCOME,38,Card,Low,,Desktop,12,Good
7336,44,M,Shirt,Electronics,1642,India,,White,Winter,2.5,Active,Pickup,FALSE,NONE,16,,Low,VIP,Mobile,7,Late delivery
7337,34,,Headset,Electronics,1499,France,M,White,Harmattan,4.9,Yes,Same Day,FALSE,SALE20,48,Cash,,Returning,,2,Good
7338,18,,Shoes ,,1876,USA,M,White,Spring,3.3,Inactive,Pickup,Yes,PROMO10,30,Crypto,Very High,VIP,Tablet,4,Late delivery
7339,23,,Shirt,,476,Canada,XXL,Black,Autumn,3.8,Inactive,Pickup,Yes,SALE20,32,Card,Low,,Desktop,4,
7340,23,F,Laptop,Clothing,1945,Germany,m,Red,Harmattan,4.6,,Pickup,TRUE,NONE,44,Card,Very High,Returning,Mobile,10,Good
7341,35,Male,Bag,Gadgets,1138,Germany,M,Black,,5.0,No,,No,NONE,6,Card,Medium,VIP,,10,Excellent
7342,62,,Laptop,Accessories,780,India,XXL,red,,4.8,Inactive,Express,,,30,Card,High,VIP,,-1,
7343,19,Other,Phone,Gadgets,814,USA,M,Green,Autumn,2.8,,Express,FALSE,SALE20,47,Card,High,VIP,Mobile,11,Late delivery
7344,66,Male,Watch,Gadgets,447,UK,m,White,Spring,3.8,,Same Day,,WELCOME,31,Cash,High,,Tablet,14,
7345,36,M,Shirt,Clothing,469,USA,m,Black,,2.6,Inactive,,TRUE,WELCOME,18,Transfer,Medium,Returning,Tablet,6,Will buy again
7346,18,M,,Electronics,1363,India,,Green,Spring,3.5,Active,Standard,,NONE,8,Card,Low,VIP,Desktop,3,Will buy again
7347,60,M,Watch,Electronics,850,India,XL,Green,Autumn,3.1,No,Express,FALSE,PROMO10,25,Transfer,Low,Returning,,9,Excellent
7348,23,M,shirt,Clothing,920,,,red,Summer,1.1,Inactive,Pickup,No,,34,,,Returning,,7,Good
7349,38,F,Shoes ,Clothing,612,Canada,,Green,Spring,4.5,,,,,26,Cash,Low,Returning,,-2,Excellent
7350,31,Female,Shoes,,1601,Canada,S,White,Autumn,2.4,Active,Pickup,TRUE,WELCOME,33,,Very High,VIP,Tablet,5,Good
7351,28,Female,shirt,Fashion,1679,France,XL,Blue,Summer,2.8,Active,Pickup,FALSE,SALE20,34,card,Medium,VIP,Tablet,-1,Late delivery
7352,18,,,Electronics,746,UK,S,Green,Summer,2.4,No,Express,TRUE,SALE20,38,Card,Very High,Returning,Desktop,3,Late delivery
7353,63,F,Shirt,Accessories,548,UK,M,Blue,Spring,2.9,Active,Same Day,FALSE,NONE,21,Card,High,VIP,Mobile,6,Excellent
7354,24,Female,Shoes,Fashion,904,,,Green,Winter,3.0,,Pickup,No,,49,card,Low,New,Tablet,0,Bad
7355,29,M,Watch,Gadgets,929,India,XL,Black,Autumn,3.5,Inactive,Pickup,,SALE20,42,card,High,Returning,Mobile,6,Excellent
7356,28,Female,Shoes,,649,,XXL,red,Harmattan,2.5,No,,FALSE,PROMO10,9,Crypto,Medium,VIP,mobile,6,Late delivery
7357,68,Male,Watch,,1263,USA,XL,Green,Winter,1.9,Inactive,Express,Yes,SALE20,11,Card,Low,,,4,Bad
7358,22,,Shirt,Electronics,848,Canada,M,White,Summer,2.6,Active,Pickup,No,,44,Crypto,Very High,Churn Risk,Mobile,13,Will buy again
7359,30,Female,Headset,Clothing,1775,China,M,White,Harmattan,2.3,Active,Same Day,,SALE20,15,Transfer,High,Returning,Desktop,3,Good
7360,22,Male,Headset,Clothing,1782,,S,Blue,Winter,3.3,Inactive,Express,Yes,,41,Cash,Low,,,7,Bad
7361,53,Other,Laptop,Clothing,1835,UK,XL,Blue,Summer,3.9,Active,Pickup,,,16,card,,Churn Risk,mobile,7,Excellent
7362,49,Male,Shirt,Electronics,1789,China,M,red,Harmattan,3.9,,,No,,44,Cash,Low,Returning,mobile,12,Excellent
7363,56,Male,Headset,,27,China,XL,,Harmattan,4.6,Inactive,Express,TRUE,NONE,34,,Low,,mobile,2,Bad
7364,37,M,Shoes,Accessories,741,UK,L,Red,,1.8,,Same Day,FALSE,,7,Transfer,Low,Churn Risk,,-1,Late delivery
7365,39,M,Shirt,Clothing,148,China,M,Black,Summer,3.0,Active,Pickup,Yes,WELCOME,45,Crypto,Very High,,Desktop,14,Late delivery
7366,64,,Shirt,,310,France,S,red,Spring,3.5,No,Standard,FALSE,NONE,40,Card,,VIP,Mobile,-2,Late delivery
7367,52,M,Shoes,Electronics,496,,,Red,Summer,3.1,,,TRUE,,29,Transfer,,,Tablet,1,Good
7368,59,Male,shirt,Gadgets,1423,Nigeria,,red,Autumn,3.6,Active,,TRUE,,20,Crypto,Medium,,,2,Late delivery
7369,16,F,Watch,Fashion,588,,,Green,Summer,4.4,Yes,Express,,NONE,8,card,Medium,Returning,Tablet,7,
7370,25,M,Bag,Electronics,1253,China,S,Blue,Autumn,1.4,Active,Pickup,FALSE,NONE,7,Card,High,Churn Risk,Desktop,2,
7371,58,M,Watch,Electronics,1076,China,XXL,White,Harmattan,2.5,,,TRUE,PROMO10,20,Cash,Low,Churn Risk,,5,
7372,31,Male,Headset,,550,China,M,Black,Summer,3.0,Yes,Pickup,TRUE,PROMO10,38,card,Medium,VIP,Tablet,-2,
7373,61,Other,Bag,Clothing,409,India,m,White,Winter,3.1,No,Pickup,,PROMO10,0,Card,Very High,,Mobile,7,Good
7374,23,Other,Laptop,Fashion,770,UK,m,red,Summer,1.0,Yes,Same Day,,,7,Card,Low,New,,14,Good
7375,64,Female,,Fashion,1603,France,m,Blue,Spring,3.3,Active,,,PROMO10,40,Cash,Very High,,Desktop,5,Late delivery
7376,40,,Shoes,Clothing,1130,China,XXL,Red,Summer,3.8,Active,Express,Yes,SALE20,2,,,Churn Risk,Tablet,5,Excellent
7377,65,Other,Watch,Accessories,1557,China,m,Black,Summer,2.6,,,TRUE,NONE,39,card,High,,Mobile,14,Bad
7378,27,M,Watch,Electronics,245,Canada,S,Blue,Harmattan,4.7,Inactive,Pickup,,NONE,12,card,Medium,New,mobile,6,
7379,40,F,shirt,Clothing,1318,China,M,,,3.7,,Express,Yes,PROMO10,31,Transfer,,Churn Risk,,13,Late delivery
7380,32,Female,Shirt,,1284,China,L,,Spring,3.5,No,Standard,,NONE,13,card,High,Returning,mobile,10,Excellent
7381,41,,Phone,Accessories,1975,Nigeria,XL,White,Summer,1.8,,Express,Yes,SALE20,21,,Low,Churn Risk,,8,
7382,61,F,Phone,Clothing,365,Germany,m,Green,Winter,4.9,Active,Standard,FALSE,NONE,18,Transfer,High,,,10,
7383,63,F,Headset,Gadgets,71,India,M,Green,Harmattan,2.9,Yes,Express,TRUE,WELCOME,7,Card,Low,VIP,Mobile,11,
7384,29,M,Phone,Accessories,284,China,XXL,Green,Autumn,1.1,Inactive,Standard,,SALE20,24,Crypto,Low,,mobile,6,Bad
7385,56,Male,,,1434,,M,,Spring,1.3,Inactive,,No,,36,card,,,Desktop,13,Good
7386,51,Male,Laptop,Accessories,782,France,S,red,Spring,2.3,Inactive,Standard,No,PROMO10,17,Card,,New,Tablet,10,Late delivery
7387,38,Male,,Fashion,1033,Germany,S,Red,,1.2,Active,Standard,Yes,NONE,20,Crypto,Low,,Desktop,1,Will buy again
7388,58,Other,Shirt,Electronics,547,China,m,,,1.7,,Express,TRUE,PROMO10,22,,High,Churn Risk,mobile,10,Bad
7389,21,Male,Shoes ,Clothing,1180,France,S,White,Harmattan,3.7,Active,Standard,,PROMO10,5,Crypto,Medium,New,Tablet,7,Will buy again
7390,62,,Phone,,1295,USA,XL,Black,Autumn,2.4,Inactive,Express,,PROMO10,10,Cash,High,Returning,Tablet,4,
7391,20,M,Laptop,,567,,M,Blue,Harmattan,2.6,Yes,Express,FALSE,NONE,23,Cash,,VIP,Mobile,7,Late delivery
7392,58,Other,shirt,Clothing,1787,,S,,Spring,4.8,Active,Same Day,FALSE,NONE,10,Transfer,Low,VIP,Tablet,-1,Good
7393,40,,Shirt,Electronics,52,Nigeria,S,Green,Harmattan,3.6,,Pickup,,PROMO10,29,card,Medium,VIP,Tablet,5,Will buy again
7394,33,Male,Bag,,338,,L,Green,,2.2,No,,,,30,Crypto,Medium,Churn Risk,mobile,8,
7395,28,,Shoes ,,1672,Germany,,Red,Harmattan,2.4,No,Same Day,,PROMO10,27,Card,Medium,Churn Risk,,10,
7396,58,F,Laptop,Electronics,140,,S,Green,Harmattan,4.8,No,Standard,No,PROMO10,16,Cash,Very High,New,mobile,10,Will buy again
7397,29,M,shirt,,523,Germany,XXL,Red,Spring,2.8,Active,Express,No,PROMO10,14,Cash,Low,VIP,Mobile,11,
7398,43,M,,,1511,France,S,,Summer,2.7,No,,FALSE,NONE,1,Cash,Medium,Returning,mobile,6,Good
7399,33,,,,123,,XXL,Red,Autumn,2.1,Active,Pickup,FALSE,WELCOME,18,Card,Low,Churn Risk,Tablet,8,
7400,43,Female,,Fashion,1316,India,m,Red,,2.3,Active,Standard,TRUE,,29,Crypto,,New,Tablet,6,Bad
7401,66,M,,Electronics,346,Canada,XL,Green,Spring,4.0,No,Pickup,FALSE,NONE,9,Cash,Very High,,Desktop,3,
7402,42,F,shirt,Gadgets,1306,France,m,Green,Summer,4.3,Yes,,Yes,NONE,35,Card,,Returning,,6,
7403,47,M,,Fashion,1522,China,XL,red,Autumn,2.0,Active,Pickup,Yes,PROMO10,39,Crypto,Very High,Returning,mobile,1,
7404,62,Female,shirt,Accessories,1007,Germany,M,,,4.8,Inactive,Same Day,FALSE,,3,Crypto,Very High,New,mobile,6,Good
7405,24,M,Shoes,Electronics,1758,Canada,L,Black,Harmattan,2.3,Inactive,Same Day,Yes,,4,Transfer,Very High,VIP,Desktop,7,Bad
7406,55,M,Watch,Accessories,631,India,M,Red,Summer,3.8,,Standard,,WELCOME,15,Card,Very High,VIP,Mobile,-1,Will buy again
7407,47,Female,,Fashion,168,UK,S,red,Winter,3.5,Active,Express,Yes,SALE20,19,card,,New,,10,
7408,35,M,Watch,,289,Canada,,Blue,Autumn,1.1,No,Standard,Yes,SALE20,42,Cash,,New,Mobile,13,Will buy again
7409,43,,Shoes ,Gadgets,968,India,XL,red,Summer,4.4,,,Yes,WELCOME,48,card,Low,Returning,Tablet,11,Excellent
7410,48,Other,Headset,Gadgets,1251,Germany,XXL,White,Autumn,3.5,,Express,FALSE,PROMO10,16,card,Low,New,Tablet,2,
7411,19,,Headset,Electronics,1626,Nigeria,M,Red,Harmattan,3.3,Yes,,No,,7,Crypto,Low,New,,5,Good
7412,61,M,Shirt,Gadgets,1729,France,,red,Winter,3.2,Yes,,TRUE,PROMO10,0,,High,Churn Risk,Desktop,10,
7413,49,Male,Laptop,,381,,XL,Blue,,3.7,Yes,,,SALE20,8,Card,Low,Returning,Desktop,3,Good
7414,63,Male,Shoes,Clothing,57,UK,XXL,Red,Summer,1.3,Active,Same Day,Yes,PROMO10,39,,Very High,New,mobile,2,Bad
7415,18,Other,Headset,,332,Canada,XXL,Green,Spring,4.0,,Standard,,WELCOME,6,Card,,,Mobile,8,Late delivery
7416,41,M,Laptop,Fashion,345,USA,S,red,Autumn,2.2,Active,Pickup,Yes,,20,card,,VIP,Desktop,11,Will buy again
7417,23,F,shirt,,531,UK,M,,Summer,2.7,Yes,Express,,PROMO10,24,,Medium,VIP,Desktop,10,Excellent
7418,21,M,Watch,Gadgets,643,Germany,m,Green,Harmattan,1.2,Yes,,FALSE,SALE20,15,Transfer,,VIP,mobile,-2,Bad
7419,31,Male,Watch,Fashion,1716,France,XXL,Black,,1.6,Inactive,Pickup,No,SALE20,5,Cash,Medium,,Tablet,8,Good
7420,39,Female,shirt,Fashion,1146,USA,XL,Black,Autumn,4.2,Yes,Pickup,No,WELCOME,34,Crypto,High,VIP,Desktop,11,Bad
7421,63,Other,Shoes ,,1210,USA,M,,Summer,2.5,Yes,Express,,NONE,38,Cash,High,New,mobile,-2,Late delivery
7422,54,Female,Watch,,1608,France,S,Red,Harmattan,3.9,Inactive,Standard,,,40,,,VIP,Mobile,11,Good
7423,45,F,Watch,Clothing,1518,Nigeria,S,,Autumn,2.5,Active,Standard,No,NONE,37,Cash,Medium,New,mobile,14,Will buy again
7424,60,M,Watch,,510,USA,XL,Green,Harmattan,4.5,No,Express,No,NONE,43,,Medium,,mobile,4,
7425,28,F,Laptop,,1353,Canada,m,Red,Summer,3.0,Active,Standard,FALSE,,25,,High,VIP,Desktop,6,Good
7426,20,Female,Phone,Electronics,872,Nigeria,XXL,,Summer,2.3,Yes,Express,TRUE,NONE,15,Card,Very High,,Mobile,14,
7427,40,M,Bag,Fashion,708,Germany,S,red,Spring,4.2,Active,Express,No,,1,,High,New,mobile,13,
7428,35,,shirt,Clothing,1222,UK,S,Blue,Harmattan,3.3,,Same Day,FALSE,NONE,31,Card,Low,Churn Risk,Tablet,2,Good
7429,69,,Shirt,Gadgets,182,Nigeria,XXL,Red,Autumn,3.3,,Express,No,WELCOME,3,Card,Medium,VIP,Desktop,0,
7430,33,F,Headset,Accessories,972,Canada,XXL,,Autumn,3.9,Active,Express,Yes,,45,Cash,,Churn Risk,Mobile,-1,Will buy again
7431,62,,Shoes,Electronics,563,Nigeria,XXL,Black,Spring,5.0,No,Standard,TRUE,NONE,40,Card,,VIP,Tablet,7,
7432,33,,,,1992,USA,L,White,Winter,2.5,,Standard,Yes,PROMO10,3,Transfer,Medium,New,Mobile,2,Excellent
7433,17,Male,Headset,Accessories,913,India,L,Blue,,3.1,,Pickup,No,SALE20,27,Card,High,Returning,mobile,9,Will buy again
7434,25,,Shirt,Clothing,658,Nigeria,XXL,Black,Spring,2.2,Yes,Pickup,Yes,WELCOME,15,Card,High,VIP,,10,Excellent
7435,60,Male,Phone,Fashion,13,France,XXL,Green,Autumn,2.6,Yes,Same Day,No,SALE20,43,Card,Medium,Churn Risk,Mobile,14,Good
7436,65,Other,Shoes,Clothing,1440,Canada,XL,Red,Harmattan,1.2,No,Express,TRUE,NONE,10,Cash,Low,,,13,
7437,62,Male,Phone,Electronics,938,France,S,Black,Spring,2.6,No,,Yes,PROMO10,43,Cash,,Returning,Tablet,-2,Good
7438,27,Male,Laptop,Electronics,528,Germany,M,red,Harmattan,1.8,No,Pickup,No,,32,card,Medium,Returning,Tablet,9,Bad
7439,62,Female,Shoes,Gadgets,1632,France,m,Black,Winter,3.4,,Express,Yes,SALE20,6,Transfer,,Returning,mobile,1,
7440,28,Male,Shoes,Clothing,1041,Germany,L,Green,Autumn,1.2,No,Standard,FALSE,NONE,47,,Very High,New,,1,Bad
7441,65,Male,Headset,Electronics,281,USA,,White,Winter,1.5,,Express,TRUE,WELCOME,49,Cash,High,Churn Risk,,10,Late delivery
7442,62,Female,Bag,Clothing,443,Canada,,Green,Harmattan,3.1,Active,Express,FALSE,WELCOME,25,Cash,Medium,,mobile,11,Bad
7443,26,Male,,Gadgets,1066,India,m,Red,,2.6,Yes,Standard,No,WELCOME,46,Transfer,Low,VIP,Tablet,3,Excellent
7444,34,,shirt,Gadgets,824,Canada,L,red,Winter,2.6,No,Pickup,FALSE,NONE,23,Transfer,High,VIP,Tablet,4,Bad
7445,50,Male,shirt,Clothing,1822,Germany,XXL,Green,Summer,3.2,,,,WELCOME,10,card,Medium,VIP,,-1,
7446,54,Other,,,1818,USA,,Red,Harmattan,1.9,No,,TRUE,,25,,Medium,Churn Risk,,4,Excellent
7447,68,Male,shirt,Electronics,439,UK,,,Spring,1.6,Active,Same Day,FALSE,PROMO10,31,Transfer,Low,VIP,Desktop,3,Good
7448,41,Male,Shoes,Fashion,1784,Germany,XXL,,,1.3,Inactive,Standard,TRUE,SALE20,25,Card,Very High,Returning,Tablet,12,Excellent
7449,61,Other,Laptop,,1272,Canada,XXL,red,Harmattan,4.5,Inactive,Pickup,Yes,PROMO10,11,,Low,Churn Risk,Mobile,11,Excellent
7450,29,Female,Shoes,Fashion,844,UK,,red,Spring,4.1,No,Standard,No,SALE20,5,card,High,New,Tablet,6,
7451,69,,Shoes,,1577,USA,M,,,2.5,No,Same Day,No,,25,Cash,High,VIP,Desktop,-2,Will buy again
7452,60,Male,shirt,Gadgets,748,,L,Green,Winter,2.1,,,No,WELCOME,33,Transfer,Very High,Churn Risk,mobile,14,
7453,59,,Phone,Electronics,1201,USA,m,White,Autumn,3.1,Yes,Pickup,FALSE,,30,Cash,Medium,,Tablet,9,Good
7454,39,F,Shoes,Gadgets,255,,M,Red,,1.3,Inactive,Pickup,TRUE,NONE,18,Crypto,Low,VIP,Tablet,-1,Late delivery
7455,56,,Bag,Gadgets,636,Canada,S,Red,Summer,4.7,Inactive,Standard,FALSE,PROMO10,38,Crypto,Very High,Churn Risk,Tablet,11,Good
7456,16,Female,Headset,Gadgets,1370,,M,Black,Winter,3.3,Inactive,Express,FALSE,,45,Card,Very High,VIP,Desktop,14,Bad
7457,66,Female,Shirt,Gadgets,849,,XL,Green,Harmattan,4.7,Yes,Pickup,TRUE,WELCOME,5,Crypto,Low,,Mobile,8,Late delivery
