Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Customer_Segment,Device_Used,Delivery_Delay_Days,Customer_Satisfaction_Comment,Age_Group,Frequency
3174,52,F,Shirt,Fashion,1118.0,UK,L,Red,Spring,3.3,Inactive,Express,No,,10.0,,Medium,,Mobile,6.0,Late delivery,41-60,1
3175,62,Female,Watch,Electronics,916.0,France,S,White,,2.4,Active,Standard,No,SALE20,1.0,Transfer,,New,,10.0,Excellent,61-80,1
3176,23,Female,,Gadgets,1322.0,Canada,L,red,Spring,3.2,,Same Day,FALSE,NONE,12.0,Crypto,Very High,,,8.0,Excellent,0-20,1
3177,57,Male,Shoes,Clothing,365.0,China,S,Red,Spring,2.3,Active,Express,Yes,SALE20,7.0,Transfer,High,New,,2.0,Excellent,61-80,1
3178,31,Female,Shoes ,Fashion,1977.0,UK,XXL,red,Summer,2.2,Yes,Standard,FALSE,,38.0,,Very High,VIP,Desktop,1.0,Excellent,21-40,1
3179,23,M,Phone,Accessories,712.0,China,S,,Winter,1.0,Active,Same Day,Yes,,15.0,Card,Low,Churn Risk,Mobile,13.0,,0-20,1
3180,16,,Phone,Electronics,539.0,India,m,Red,Summer,2.0,Inactive,Same Day,Yes,NONE,35.0,,High,VIP,Tablet,8.0,Excellent,0-20,1
3181,59,Female,Shirt,,,USA,m,Green,Harmattan,4.6,,,Yes,NONE,12.0,card,Very High,New,,14.0,Late delivery,61-80,1
3182,20,Other,Headset,Gadgets,700.0,China,S,,Spring,1.7,Active,,Yes,WELCOME,1.0,Cash,Very High,,,14.0,,0-20,1
3183,18,Other,Phone,Gadgets,1747.0,Nigeria,XL,Green,Autumn,3.5,No,Standard,FALSE,NONE,38.0,card,High,Returning,Mobile,14.0,Good,0-20,1
3184,16,Other,Shoes ,,,,M,Black,Winter,3.5,Yes,Same Day,TRUE,PROMO10,2.0,Transfer,Medium,,Tablet,6.0,Excellent,0-20,1
3185,19,Female,Phone,Accessories,1116.0,India,,red,,1.9,,,,,5.0,Cash,Medium,VIP,Desktop,-2.0,Excellent,0-20,1
3186,55,Female,shirt,Clothing,975.0,France,XL,Green,,4.1,Yes,Same Day,,WELCOME,11.0,card,,Churn Risk,Tablet,9.0,,41-60,1
3187,50,Male,Phone,Electronics,57.0,China,m,White,Harmattan,2.8,,Pickup,Yes,SALE20,11.0,Crypto,Low,New,mobile,13.0,,41-60,1
3188,47,,Bag,Clothing,1742.0,,L,,,4.2,Yes,,No,WELCOME,23.0,Card,Low,VIP,Tablet,10.0,Late delivery,41-60,1
3189,57,,Shirt,Gadgets,1740.0,China,XL,Blue,Autumn,1.0,No,Standard,FALSE,WELCOME,48.0,Transfer,,,Desktop,7.0,Will buy again,61-80,1
3190,49,F,Phone,Fashion,1735.0,France,M,red,Autumn,1.6,,Pickup,FALSE,NONE,6.0,Card,Low,Returning,Tablet,2.0,,41-60,1
3191,58,Male,,Clothing,407.0,Canada,S,Red,Winter,2.5,Yes,Standard,FALSE,SALE20,48.0,,,New,Mobile,9.0,Will buy again,61-80,1
3192,40,M,,Fashion,1544.0,,S,red,Spring,2.9,Inactive,Express,,WELCOME,23.0,Cash,High,Returning,mobile,7.0,Good,21-40,1
3193,25,Other,Phone,Accessories,1953.0,China,m,,Winter,3.2,Active,Pickup,TRUE,,11.0,Crypto,High,VIP,mobile,1.0,Good,0-20,1
3194,36,Female,Watch,Gadgets,1969.0,China,,Green,Autumn,4.2,Inactive,Express,FALSE,NONE,36.0,Crypto,Low,Returning,,14.0,Excellent,21-40,1
3195,61,F,Shirt,Fashion,877.0,UK,,Red,Autumn,4.6,Inactive,Pickup,,NONE,46.0,Card,,VIP,Mobile,9.0,Good,61-80,1
3196,54,F,Phone,Electronics,1561.0,,XXL,White,Winter,2.3,No,,No,NONE,29.0,Crypto,Low,,,13.0,Good,41-60,1
3197,42,Female,Shoes,Gadgets,826.0,India,,Green,Spring,4.5,Yes,Standard,Yes,PROMO10,2.0,Transfer,,VIP,Mobile,10.0,Bad,21-40,1
3198,42,Male,Bag,Accessories,1272.0,Nigeria,XXL,,Autumn,2.1,Inactive,,TRUE,PROMO10,2.0,Crypto,,VIP,,2.0,Excellent,21-40,1
3199,17,F,Bag,Electronics,642.0,USA,M,Green,Winter,1.3,Inactive,Express,No,PROMO10,34.0,card,Very High,Churn Risk,Tablet,-2.0,,0-20,1
3200,56,,Bag,Gadgets,881.0,USA,M,red,Autumn,3.3,Active,Same Day,No,NONE,5.0,Card,,VIP,Tablet,0.0,,41-60,1
3201,63,Male,Bag,Clothing,717.0,Nigeria,XL,Blue,,3.7,,Standard,,NONE,19.0,Crypto,High,New,,-2.0,Will buy again,61-80,1
3202,28,Female,Shoes ,,,Nigeria,M,Blue,Summer,2.2,No,Same Day,No,SALE20,18.0,Crypto,,VIP,,2.0,Will buy again,0-20,1
3203,24,Male,Shoes,Gadgets,1271.0,Canada,XL,red,Summer,1.7,Yes,Express,,SALE20,42.0,,,VIP,,11.0,Bad,0-20,1
3204,67,,Watch,Electronics,406.0,India,XXL,,Spring,1.4,No,,No,,19.0,Transfer,Medium,,Mobile,4.0,Will buy again,61-80,1
3205,51,Other,Watch,Fashion,1751.0,France,XL,,,2.8,No,Standard,Yes,PROMO10,18.0,Card,Low,,,9.0,Late delivery,41-60,1
3206,37,Female,Shoes,Fashion,1685.0,India,m,,Winter,2.6,Yes,Same Day,FALSE,NONE,0.0,card,,VIP,Mobile,12.0,,21-40,1
3207,57,,Shoes,Gadgets,1584.0,China,XL,,Autumn,2.1,,Express,TRUE,,44.0,Transfer,,Churn Risk,Desktop,3.0,Good,61-80,1
3208,41,Female,Bag,Gadgets,623.0,China,,Green,Winter,1.9,Inactive,Standard,,,14.0,Transfer,Very High,VIP,Tablet,0.0,,21-40,1
3209,69,,Shoes ,Accessories,668.0,UK,XXL,Red,Autumn,1.2,No,Same Day,No,,6.0,Crypto,,Returning,,5.0,Will buy again,61-80,1
3210,27,,Watch,Clothing,1141.0,India,L,White,Harmattan,3.8,Yes,Express,Yes,SALE20,7.0,Cash,Very High,Returning,Mobile,5.0,Will buy again,0-20,1
3211,32,F,Laptop,Accessories,906.0,France,M,White,,2.6,,Standard,TRUE,PROMO10,35.0,Card,High,VIP,mobile,-2.0,Excellent,21-40,1
3212,29,F,Phone,,,China,S,Blue,Summer,1.9,Active,,FALSE,,35.0,Crypto,,Churn Risk,,5.0,Late delivery,0-20,1
3213,29,F,,Accessories,671.0,UK,XXL,Red,Winter,3.1,Inactive,Express,FALSE,,40.0,Transfer,High,Churn Risk,mobile,9.0,,0-20,1
3214,49,Other,Bag,Fashion,1459.0,,XL,,,4.5,No,Express,TRUE,PROMO10,38.0,card,,Churn Risk,Mobile,9.0,Late delivery,41-60,1
3215,68,Other,Watch,Fashion,178.0,Germany,S,Red,Spring,1.9,No,Standard,Yes,WELCOME,38.0,card,Very High,New,Tablet,9.0,,61-80,1
3216,35,,Watch,Electronics,1375.0,USA,M,Black,Spring,3.5,Yes,,Yes,,35.0,Crypto,High,,,3.0,,21-40,1
3217,26,M,Watch,,,Canada,S,Black,Autumn,4.7,,Standard,TRUE,NONE,22.0,Transfer,High,,Tablet,8.0,Will buy again,0-20,1
3218,31,Female,shirt,,,India,S,Black,Summer,2.5,,Pickup,Yes,SALE20,22.0,Transfer,High,VIP,Mobile,-1.0,Will buy again,21-40,1
3219,66,F,,Accessories,189.0,Nigeria,m,red,Harmattan,4.8,No,Pickup,No,NONE,44.0,Card,Medium,New,Tablet,-1.0,,61-80,1
3220,46,Female,Shoes ,Electronics,400.0,Nigeria,M,White,Autumn,1.1,No,Pickup,FALSE,,0.0,Transfer,Medium,New,mobile,9.0,,41-60,1
3221,21,,Watch,Gadgets,1313.0,,XL,White,Summer,1.5,No,Pickup,TRUE,WELCOME,23.0,card,Very High,VIP,,5.0,Will buy again,0-20,1
3222,34,Male,Shirt,Electronics,317.0,UK,XL,Green,Spring,3.1,No,Standard,Yes,PROMO10,24.0,card,Medium,,Tablet,10.0,Will buy again,21-40,1
3223,52,,Laptop,Fashion,1226.0,Nigeria,L,,,3.0,,Same Day,Yes,SALE20,0.0,card,,New,Mobile,10.0,,41-60,1
3224,19,Other,Watch,Accessories,1595.0,India,,red,Winter,4.9,Active,Same Day,No,PROMO10,40.0,Cash,Very High,Returning,Mobile,-1.0,Excellent,0-20,1
3225,62,M,shirt,Fashion,1961.0,India,XL,red,Spring,1.6,,,FALSE,SALE20,4.0,Card,,Churn Risk,,13.0,Bad,61-80,1
3226,19,Male,Shirt,Gadgets,1099.0,USA,L,Green,Harmattan,5.0,No,Standard,Yes,PROMO10,7.0,Cash,Low,New,Desktop,6.0,,0-20,1
3227,35,Female,Watch,Clothing,714.0,China,XXL,White,Autumn,4.4,Active,,Yes,SALE20,21.0,card,High,Returning,Desktop,3.0,Late delivery,21-40,1
3228,25,Other,,,,UK,M,Red,,1.9,No,Express,FALSE,PROMO10,14.0,,,VIP,Desktop,10.0,Good,0-20,1
3229,39,F,,Accessories,1495.0,UK,,red,Spring,2.5,Active,Standard,Yes,PROMO10,10.0,Cash,Very High,VIP,Tablet,-2.0,,21-40,1
3230,69,Male,,Fashion,1554.0,Germany,L,Red,Winter,1.5,,Express,No,PROMO10,21.0,Crypto,Medium,Churn Risk,Mobile,3.0,,61-80,1
3231,50,Other,Headset,Clothing,1526.0,USA,M,,Spring,4.6,Yes,,,WELCOME,18.0,Card,,VIP,,8.0,,41-60,1
3232,41,Female,Shoes ,Gadgets,1561.0,Canada,S,,Harmattan,2.5,,Same Day,TRUE,SALE20,8.0,Cash,Low,Returning,Desktop,12.0,Late delivery,21-40,1
3233,52,,shirt,Clothing,466.0,USA,M,Blue,Summer,1.2,Active,Standard,Yes,WELCOME,39.0,Card,Very High,,mobile,13.0,Late delivery,41-60,1
3234,53,Female,Phone,Fashion,876.0,,M,,,3.3,,Express,TRUE,WELCOME,3.0,Transfer,Very High,New,Desktop,3.0,Will buy again,41-60,1
3235,36,Male,shirt,Fashion,1554.0,France,M,Black,Winter,2.0,,Express,,PROMO10,33.0,Crypto,High,Churn Risk,Tablet,9.0,Late delivery,21-40,1
3236,69,Male,shirt,Gadgets,825.0,Nigeria,S,,Autumn,2.5,No,Pickup,TRUE,WELCOME,24.0,Crypto,Low,Returning,Tablet,1.0,,61-80,1
3237,55,,Headset,Gadgets,119.0,,,Blue,Autumn,2.9,Active,,TRUE,PROMO10,2.0,,,Returning,Tablet,4.0,Excellent,41-60,1
3238,54,Male,Shirt,Clothing,868.0,China,XL,red,,1.3,Yes,,FALSE,SALE20,10.0,Card,Medium,Returning,,7.0,,41-60,1
3239,36,M,Shoes ,Clothing,1758.0,USA,L,red,,3.0,Yes,Standard,FALSE,,25.0,Cash,,Churn Risk,Mobile,10.0,,21-40,1
3240,25,F,Phone,,,UK,XXL,White,Spring,2.2,No,Same Day,,,46.0,Cash,High,Churn Risk,Desktop,2.0,Good,0-20,1
3241,53,Other,Shoes ,,,India,M,Red,Summer,3.8,,Same Day,,NONE,1.0,,Low,Churn Risk,,0.0,Will buy again,41-60,1
3242,61,,Shirt,Fashion,1235.0,Canada,M,,Spring,2.0,No,Express,,,11.0,,,Returning,Mobile,8.0,Good,61-80,1
3243,19,Female,Headset,Gadgets,1881.0,China,L,Red,Autumn,4.8,Inactive,,Yes,NONE,36.0,,,,Desktop,7.0,Excellent,0-20,1
3244,60,Female,Phone,Electronics,1890.0,Nigeria,L,Green,Winter,4.0,Yes,,TRUE,PROMO10,38.0,card,Very High,Churn Risk,,13.0,Will buy again,61-80,1
3245,35,F,Laptop,Gadgets,1460.0,Canada,m,Red,Spring,1.5,Yes,Standard,FALSE,PROMO10,19.0,card,High,Churn Risk,Desktop,10.0,Bad,21-40,1
3246,32,Male,,Accessories,1533.0,Nigeria,S,,,1.6,No,Pickup,FALSE,,42.0,Card,Low,Churn Risk,Tablet,3.0,Bad,21-40,1
3247,22,Male,Watch,Accessories,1490.0,India,L,White,Harmattan,2.4,Inactive,Express,Yes,WELCOME,9.0,Crypto,High,Churn Risk,,11.0,Will buy again,0-20,1
3248,19,Female,Phone,Gadgets,115.0,,S,Black,Harmattan,1.1,,Pickup,Yes,,30.0,,,,Desktop,-2.0,Good,0-20,1
3249,44,F,Watch,Clothing,1468.0,Nigeria,XL,Blue,Summer,1.2,,,Yes,SALE20,3.0,Card,,Churn Risk,mobile,10.0,,41-60,1
3250,29,Female,shirt,Accessories,683.0,China,S,red,Summer,3.9,,Express,No,SALE20,24.0,Cash,Low,,Mobile,13.0,Will buy again,0-20,1
3251,18,Male,Shoes,,,France,M,Red,Summer,2.3,Inactive,Express,Yes,,33.0,Transfer,Low,,Tablet,1.0,Excellent,0-20,1
3252,39,,Shoes,Fashion,1197.0,France,XXL,Red,Harmattan,1.8,No,Express,,NONE,39.0,Card,High,Returning,Tablet,2.0,Good,21-40,1
3253,52,Other,Watch,Fashion,436.0,China,M,,Winter,2.5,No,Express,TRUE,SALE20,29.0,,High,,mobile,-2.0,Late delivery,41-60,1
3254,31,Male,Shirt,Fashion,1696.0,Nigeria,S,White,Winter,4.9,Active,,,SALE20,30.0,Crypto,Low,VIP,Mobile,2.0,Will buy again,21-40,1
3255,67,,Shoes ,,,,,White,Autumn,4.6,Yes,Same Day,No,PROMO10,26.0,Cash,Low,Churn Risk,mobile,3.0,Bad,61-80,1
3256,19,Other,Headset,Gadgets,794.0,France,m,White,Winter,2.0,Inactive,Pickup,No,SALE20,33.0,Transfer,,Returning,Tablet,12.0,,0-20,1
3257,39,M,Watch,Accessories,1483.0,UK,M,Green,Harmattan,1.3,Active,Express,Yes,NONE,32.0,card,Low,VIP,Desktop,13.0,Bad,21-40,1
3258,49,F,Laptop,Clothing,1776.0,Nigeria,m,Red,Summer,2.3,,Same Day,,NONE,23.0,,Low,VIP,Tablet,2.0,Bad,41-60,1
3259,45,,shirt,,,Canada,XL,Blue,,1.0,No,Express,TRUE,,26.0,Transfer,,New,Desktop,9.0,Late delivery,41-60,1
3260,33,M,Headset,,,Germany,m,Blue,,1.9,Inactive,Pickup,FALSE,SALE20,22.0,card,,New,Tablet,6.0,Late delivery,21-40,1
3261,34,Male,Headset,Fashion,127.0,Canada,,Blue,Autumn,3.5,,Express,FALSE,,13.0,Transfer,Very High,,Tablet,11.0,Bad,21-40,1
3262,46,F,Phone,,,India,m,,Harmattan,1.4,Inactive,Pickup,No,WELCOME,3.0,Crypto,Very High,,Mobile,12.0,Good,41-60,1
3263,34,,Shoes,,,France,XL,Green,Summer,1.7,Active,,No,SALE20,31.0,Transfer,Very High,,,0.0,,21-40,1
3264,64,Male,Shirt,Clothing,1320.0,Germany,m,Black,Harmattan,2.7,,Standard,Yes,WELCOME,11.0,card,,New,Tablet,3.0,,61-80,1
3265,61,F,Shoes ,,,UK,,red,Harmattan,3.9,Yes,Standard,No,WELCOME,7.0,Cash,Medium,New,Desktop,4.0,Bad,61-80,1
3266,34,F,Phone,Fashion,341.0,,XXL,Green,Harmattan,3.1,,Express,FALSE,WELCOME,34.0,card,,Churn Risk,Desktop,7.0,Excellent,21-40,1
3267,37,Male,Shirt,,,UK,,red,Autumn,3.9,Active,Standard,TRUE,PROMO10,48.0,Crypto,Low,New,,0.0,Late delivery,21-40,1
3268,39,Male,Phone,Gadgets,775.0,UK,XXL,Red,Harmattan,1.4,Active,,TRUE,,24.0,Transfer,Low,,Mobile,5.0,,21-40,1
3269,60,,Shoes ,Fashion,283.0,UK,XL,red,,1.6,Yes,Same Day,No,NONE,21.0,,High,VIP,Mobile,2.0,,61-80,1
3270,27,F,Laptop,Gadgets,1983.0,China,XL,,Harmattan,4.6,,Express,FALSE,PROMO10,46.0,Cash,High,Churn Risk,,-1.0,Bad,0-20,1
3271,45,,Bag,Accessories,873.0,USA,m,,,4.8,Inactive,,Yes,SALE20,47.0,,Very High,Churn Risk,Desktop,1.0,Will buy again,41-60,1
3272,53,F,Phone,Accessories,1259.0,Canada,M,Green,,4.3,Yes,Express,,NONE,26.0,Crypto,Low,VIP,Tablet,5.0,Will buy again,41-60,1
3273,68,,Headset,Clothing,1696.0,China,XL,red,Spring,3.9,No,Same Day,No,,5.0,Transfer,High,Churn Risk,Mobile,-1.0,Late delivery,61-80,1
3274,46,Male,Shirt,,,Nigeria,S,red,Spring,1.2,Active,,Yes,PROMO10,23.0,Transfer,,Churn Risk,,11.0,,41-60,1
3275,51,Male,Shoes,Fashion,1901.0,UK,M,White,Summer,5.0,Yes,Standard,Yes,PROMO10,12.0,Card,High,VIP,Tablet,9.0,,41-60,1
3276,34,Female,Phone,Accessories,844.0,Canada,,Blue,Harmattan,1.8,Yes,,No,PROMO10,34.0,Crypto,Medium,New,Tablet,3.0,Bad,21-40,1
3277,63,,Headset,,,France,L,,Harmattan,2.6,Inactive,Standard,FALSE,NONE,47.0,Card,Very High,Churn Risk,Mobile,2.0,Late delivery,61-80,1
3278,60,Female,Shoes ,Electronics,1154.0,USA,,Red,Harmattan,3.5,Active,,,SALE20,13.0,Crypto,High,Returning,Desktop,12.0,Will buy again,61-80,1
3279,51,Female,Shoes ,Electronics,584.0,India,XXL,Red,Harmattan,3.2,Active,Standard,FALSE,,8.0,Transfer,High,New,Tablet,7.0,Bad,41-60,1
3280,45,M,,Clothing,1785.0,UK,XXL,red,,5.0,Inactive,Pickup,FALSE,,3.0,Transfer,Medium,Returning,,2.0,Bad,41-60,1
3281,64,F,shirt,,,China,XXL,red,Harmattan,3.4,Active,Express,No,SALE20,10.0,Cash,Low,Returning,Desktop,13.0,,61-80,1
3282,48,Other,Shoes,Accessories,1295.0,USA,M,red,,1.9,Active,Same Day,FALSE,NONE,35.0,,,New,mobile,10.0,Bad,41-60,1
3283,33,M,Headset,Gadgets,1516.0,,XL,Red,Spring,3.3,Active,Standard,FALSE,WELCOME,7.0,Transfer,High,Churn Risk,Tablet,13.0,Late delivery,21-40,1
3284,67,F,,,,Canada,S,Red,Summer,2.3,Yes,Standard,No,PROMO10,26.0,Card,,,mobile,-2.0,Bad,61-80,1
3285,64,Other,Shoes ,Electronics,1304.0,China,L,Black,Summer,3.7,,Pickup,No,NONE,15.0,Card,High,VIP,Mobile,10.0,Late delivery,61-80,1
3286,43,Female,Watch,,,Canada,XXL,Green,,1.2,,Standard,,,31.0,Cash,Medium,New,Tablet,14.0,Bad,21-40,1
3287,62,Other,,Accessories,175.0,France,,Red,Spring,2.1,Active,Same Day,TRUE,NONE,18.0,,High,,Mobile,6.0,,61-80,1
3288,26,Male,Laptop,Gadgets,1643.0,China,M,Black,Spring,3.2,,,No,,6.0,Crypto,Low,,,8.0,,0-20,1
3289,69,Male,Headset,Fashion,1120.0,Germany,S,Green,,4.1,,Pickup,TRUE,WELCOME,1.0,Transfer,Medium,,Mobile,9.0,Bad,61-80,1
3290,60,,Bag,,,France,XL,Green,,4.3,Yes,,FALSE,PROMO10,30.0,Card,High,VIP,,8.0,,61-80,1
3291,48,F,Shirt,Accessories,1654.0,USA,L,red,Spring,4.7,,Express,No,PROMO10,9.0,card,High,Returning,,0.0,Late delivery,41-60,1
3292,32,M,Watch,Fashion,125.0,Canada,,Black,Harmattan,2.5,Inactive,Pickup,Yes,,43.0,,Very High,Returning,mobile,11.0,Late delivery,21-40,1
3293,21,Female,Shirt,Electronics,1754.0,Germany,XXL,White,Harmattan,3.3,Inactive,Standard,,,42.0,Cash,Very High,,mobile,-1.0,Late delivery,0-20,1
3294,19,F,Watch,Fashion,488.0,Nigeria,XL,red,Winter,3.3,Inactive,,TRUE,PROMO10,34.0,card,Low,VIP,Tablet,12.0,Will buy again,0-20,1
3295,35,Female,,Electronics,1738.0,India,M,,,4.6,,,No,PROMO10,0.0,Cash,High,New,mobile,13.0,Bad,21-40,1
3296,63,Male,Bag,Clothing,267.0,France,XXL,,Spring,4.4,Inactive,Express,Yes,,40.0,card,Very High,,mobile,9.0,Will buy again,61-80,1
3297,62,M,Shirt,Clothing,142.0,Canada,M,White,Autumn,2.7,Active,Same Day,TRUE,PROMO10,34.0,Crypto,,Returning,,1.0,Will buy again,61-80,1
3298,42,M,Shoes ,Electronics,1196.0,Canada,XL,Red,Autumn,3.4,Inactive,,,,39.0,Card,Medium,Churn Risk,Tablet,5.0,Excellent,21-40,1
3299,30,Male,Laptop,Gadgets,520.0,UK,L,red,Harmattan,4.7,Yes,Same Day,TRUE,PROMO10,7.0,card,,Churn Risk,Tablet,7.0,Excellent,21-40,1
3300,21,Other,Laptop,Clothing,205.0,Nigeria,XXL,Black,Summer,5.0,Active,,,WELCOME,43.0,Card,,VIP,,-1.0,Late delivery,0-20,1
3301,62,M,Headset,Gadgets,106.0,France,XXL,Black,,4.0,,Express,FALSE,WELCOME,31.0,,High,VIP,Desktop,6.0,,61-80,1
3302,29,Other,Shoes ,Gadgets,1013.0,Germany,,White,Autumn,1.3,Yes,,FALSE,SALE20,11.0,Cash,,Returning,Tablet,9.0,Will buy again,0-20,1
3303,26,Female,shirt,Gadgets,23.0,France,m,Black,Winter,4.6,,Same Day,TRUE,SALE20,34.0,Transfer,,New,,1.0,Good,0-20,1
3304,54,M,,Accessories,370.0,Nigeria,S,Black,Winter,2.9,No,Pickup,,SALE20,1.0,Card,High,New,Mobile,0.0,Late delivery,41-60,1
3305,24,,Shoes ,,,USA,XXL,Red,Summer,2.4,Active,Standard,TRUE,,2.0,,Medium,Returning,Desktop,0.0,Late delivery,0-20,1
3306,41,Male,Laptop,Accessories,1450.0,India,S,Red,Harmattan,2.2,Active,,Yes,NONE,24.0,Cash,High,VIP,Tablet,1.0,Excellent,21-40,1
3307,31,Other,Shirt,,,,XL,Black,Summer,4.2,Inactive,Pickup,,NONE,35.0,card,,Returning,Desktop,2.0,Will buy again,21-40,1
3308,20,,,,,France,m,Blue,Autumn,4.6,,Express,No,PROMO10,41.0,,High,,,8.0,,0-20,1
3309,67,Female,Phone,Gadgets,645.0,France,XL,Blue,Winter,3.7,Inactive,Express,TRUE,PROMO10,43.0,Transfer,Medium,Returning,Mobile,2.0,Excellent,61-80,1
3310,25,Female,Headset,Electronics,885.0,Germany,,,Harmattan,1.2,Active,Same Day,FALSE,NONE,44.0,Card,Medium,New,Desktop,10.0,Will buy again,0-20,1
3311,65,M,Shirt,,,Germany,L,Black,Winter,4.9,No,,FALSE,SALE20,20.0,Transfer,Very High,Returning,,12.0,Good,61-80,1
3312,18,M,Laptop,Clothing,153.0,France,XL,White,Summer,3.2,Yes,Standard,FALSE,SALE20,4.0,,Low,,Desktop,0.0,Excellent,0-20,1
3313,28,,Watch,Fashion,501.0,USA,L,Red,Spring,4.3,No,Same Day,No,PROMO10,9.0,Card,Very High,VIP,Tablet,1.0,Late delivery,0-20,1
3314,58,F,Shoes ,Accessories,1419.0,France,M,red,,3.9,Inactive,,Yes,PROMO10,25.0,card,,Returning,Desktop,2.0,Good,61-80,1
3315,64,F,,Accessories,754.0,Canada,m,Blue,Winter,2.3,,Express,,PROMO10,4.0,Transfer,High,,Mobile,-2.0,Bad,61-80,1
3316,45,M,Watch,Fashion,11.0,UK,,red,Autumn,4.7,,Same Day,TRUE,WELCOME,0.0,Card,Low,,mobile,11.0,,41-60,1
3317,69,F,Watch,Gadgets,337.0,India,S,Red,Harmattan,2.2,Active,Pickup,No,WELCOME,16.0,Card,Very High,,Mobile,9.0,Excellent,61-80,1
3318,60,Male,Watch,,,Germany,M,Black,Summer,4.9,Yes,,FALSE,WELCOME,13.0,Crypto,Low,Churn Risk,Mobile,12.0,Bad,61-80,1
3319,21,,Laptop,Fashion,1984.0,UK,,Red,Winter,4.9,No,,TRUE,SALE20,21.0,Transfer,High,Returning,,1.0,Late delivery,0-20,1
3320,32,Male,Bag,Gadgets,986.0,China,L,,Winter,1.2,Yes,,No,NONE,45.0,,Medium,,Tablet,6.0,Excellent,21-40,1
3321,60,F,Shoes,Accessories,94.0,Germany,XXL,red,Winter,1.5,Active,Same Day,FALSE,NONE,49.0,,High,Churn Risk,,10.0,Late delivery,61-80,1
3322,66,M,Shirt,Fashion,1558.0,UK,S,,Spring,1.9,No,Same Day,No,,48.0,card,,,Desktop,12.0,Will buy again,61-80,1
3323,68,Male,Shirt,,,,M,Blue,Autumn,2.5,Yes,,,SALE20,10.0,Cash,Very High,New,Mobile,4.0,Late delivery,61-80,1
3324,34,Female,,Electronics,587.0,USA,M,Black,,3.6,,,No,NONE,31.0,,Low,Churn Risk,,5.0,,21-40,1
3325,57,M,Headset,Clothing,1094.0,UK,,Black,,2.5,Active,Express,Yes,PROMO10,39.0,Cash,,Churn Risk,mobile,9.0,Will buy again,61-80,1
3326,50,,Watch,Clothing,57.0,UK,M,Black,Winter,4.7,,Standard,,,35.0,Card,Very High,Returning,Mobile,11.0,,41-60,1
3327,61,Other,Shoes ,Clothing,407.0,Nigeria,XL,Red,Summer,2.9,Yes,Express,No,NONE,43.0,Card,Medium,Churn Risk,Desktop,-1.0,Good,61-80,1
3328,41,Other,shirt,Fashion,708.0,India,XXL,White,Harmattan,3.2,,Standard,No,NONE,11.0,Transfer,Medium,,Mobile,10.0,Good,21-40,1
3329,66,M,Phone,,,France,M,Blue,Autumn,3.5,Active,Express,Yes,WELCOME,15.0,Transfer,,Returning,Mobile,13.0,Late delivery,61-80,1
3330,20,F,Bag,Gadgets,1053.0,France,M,Green,Spring,2.7,Yes,Same Day,FALSE,WELCOME,0.0,Transfer,Very High,VIP,mobile,13.0,Good,0-20,1
3331,44,Male,Laptop,,,France,M,,Harmattan,3.5,,Standard,FALSE,NONE,35.0,card,Very High,Churn Risk,mobile,7.0,,41-60,1
3332,52,Male,Shoes ,,,India,m,Blue,Spring,1.4,No,Express,,PROMO10,4.0,Crypto,Low,New,mobile,1.0,Late delivery,41-60,1
3333,35,M,Bag,Accessories,692.0,France,XXL,Blue,Autumn,3.0,Inactive,Standard,FALSE,NONE,2.0,Crypto,High,,Mobile,-2.0,Excellent,21-40,1
3334,64,Female,Shirt,Clothing,1579.0,,M,Green,Winter,2.3,Active,Standard,FALSE,NONE,31.0,Transfer,Medium,Returning,Tablet,-1.0,Excellent,61-80,1
3335,36,,Headset,Fashion,1406.0,Germany,S,red,Autumn,1.8,,,No,WELCOME,39.0,Transfer,Very High,Churn Risk,mobile,-2.0,Good,21-40,1
3336,25,F,Laptop,Clothing,1396.0,Nigeria,m,Blue,Harmattan,1.2,Inactive,Express,TRUE,SALE20,15.0,,Low,VIP,Tablet,10.0,,0-20,1
3337,20,Female,Shoes ,,,Nigeria,,,Summer,4.1,Yes,,Yes,NONE,32.0,card,Medium,VIP,Desktop,3.0,,0-20,1
3338,51,M,Shoes,Gadgets,880.0,Nigeria,XL,Black,,1.5,Yes,Same Day,Yes,NONE,19.0,Crypto,Very High,New,,-1.0,,41-60,1
3339,21,M,Shoes ,Electronics,1161.0,USA,XL,Black,Winter,1.7,Active,Express,,WELCOME,27.0,Cash,Very High,Churn Risk,,-2.0,Will buy again,0-20,1
3340,41,Female,Phone,Electronics,1653.0,Canada,M,Red,Winter,1.7,No,,FALSE,,21.0,Crypto,Medium,Returning,Tablet,5.0,Will buy again,21-40,1
3341,19,Other,Shirt,,,France,XXL,Green,Autumn,4.9,No,Express,,,46.0,Transfer,High,VIP,mobile,1.0,Good,0-20,1
3342,54,M,Shoes,Accessories,831.0,India,XXL,Black,Harmattan,2.0,Yes,Standard,TRUE,WELCOME,3.0,,,Returning,Tablet,10.0,,41-60,1
3343,54,,Watch,Electronics,1404.0,Germany,L,,Autumn,1.7,,Pickup,FALSE,,40.0,Transfer,Medium,VIP,Mobile,12.0,Bad,41-60,1
